#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"94,718,636","+100,434","1,399,130","+2,251","65,216,298","+208,450","28,103,208","15,370",,,,,,North America,,,,,,
,Asia,"114,966,896","+588,458","1,343,118","+1,877","106,354,953","+454,311","7,268,825","31,403",,,,,,Asia,,,,,,
,South America,"54,036,846","+135,963","1,255,227","+1,115","47,479,737","+141,300","5,301,882","13,586",,,,,,South America,,,,,,
,Europe,"154,610,893","+727,499","1,702,020","+2,734","130,113,369","+1,271,917","22,795,504","15,561",,,,,,Europe,,,,,,
,Africa,"11,505,819","+9,838","248,910",+218,"10,584,224","+17,090","672,685","1,862",,,,,,Africa,,,,,,
,Oceania,"3,446,416","+37,680","7,677",+35,"3,118,358","+3,455","320,381",226,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"433,286,227","+1,599,872","5,956,097","+8,230","362,867,645","+2,096,523","64,462,485","78,008","55,587",764.1,,,,All,,,,,,
1,USA,"80,522,812","+67,331","971,988","+1,740","52,836,988","+174,318","26,713,836","9,129","240,939","2,908","946,988,823","2,833,559","334,204,743",North America,4,344,0,201,5,"79,933"
2,India,"42,904,744","+10,399","513,512",+254,"42,258,658","+11,774","132,574","8,944","30,594",366,"763,569,165","544,479","1,402,383,889",Asia,33,"2,731",2,7,0.2,95
3,Brazil,"28,671,194","+90,199","648,267",+781,"25,994,566","+92,647","2,028,361","8,318","133,322","3,014","63,776,166","296,562","215,051,987",South America,8,332,3,419,4,"9,432"
4,France,"22,593,109","+58,138","137,958",+188,"20,465,162","+214,261","1,989,989","3,055","344,871","2,106","243,529,298","3,717,334","65,511,810",Europe,3,475,0,887,3,"30,376"
5,UK,"18,804,765","+31,933","161,224",+120,"17,153,253","+65,076","1,490,288",289,"274,625","2,355","480,341,745","7,014,918","68,474,323",Europe,4,425,0,466,2,"21,764"
6,Russia,"16,052,028","+123,460","349,365",+787,"13,139,971","+167,310","2,562,692","2,300","109,917","2,392","273,400,000","1,872,119","146,037,706",Europe,9,418,1,845,5,"17,548"
7,Germany,"14,504,151","+193,099","123,130",+235,"10,629,300","+193,500","3,751,721","2,494","172,205","1,462","104,701,826","1,243,107","84,225,935",Europe,6,684,1,"2,293",3,"44,544"
8,Turkey,"13,913,625","+71,736","93,805",+266,"13,133,955","+90,117","685,865","1,128","162,096","1,093","142,584,707","1,661,130","85,835,951",Asia,6,915,1,836,3,"7,990"
9,Italy,"12,693,320","+40,948","154,206",+193,"11,363,190","+65,180","1,175,924",799,"210,450","2,557","186,386,005","3,090,203","60,315,138",Europe,5,391,0,679,3,"19,496"
10,Spain,"10,977,524","+27,527","99,410",+248,"9,181,728","+101,584","1,696,386","1,053","234,639","2,125","471,036,328","10,068,180","46,784,657",Europe,4,471,0,588,5,"36,259"
11,Argentina,"8,887,973","+9,487","125,958",+86,"8,644,638","+15,984","117,377","1,247","193,723","2,745","34,170,424","744,780","45,879,876",South America,5,364,1,207,2,"2,558"
12,Iran,"7,023,904","+11,972","136,166",+214,"6,602,417","+22,649","285,321","4,197","81,896","1,588","46,780,865","545,448","85,765,988",Asia,12,630,2,140,2,"3,327"
13,Netherlands,"6,272,493","+37,540","21,539",+8,"4,127,399","+67,698","2,123,555",173,"364,734","1,252","21,107,399","1,227,358","17,197,424",Europe,3,798,1,"2,183",0.5,"123,481"
14,Colombia,"6,058,715","+2,159","138,501",+80,"5,883,546","+2,828","36,668",342,"117,015","2,675","33,118,905","639,640","51,777,437",South America,9,374,2,42,2,708
