#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"40,411,336","+21,124","913,715",+664,"33,842,390","+30,313","5,655,231","11,015",,,,,,North America,,,,,,
,Asia,"54,867,470","+135,897","774,961","+2,318","52,262,642","+140,887","1,829,867","26,620",,,,,,Asia,,,,,,
,South America,"32,058,329","+178,937","981,592","+3,768","29,081,484","+149,826","1,995,253","31,370",,,,,,South America,,,,,,
,Europe,"47,596,803","+49,345","1,095,398",+917,"45,109,883","+51,760","1,391,522","7,993",,,,,,Europe,,,,,,
,Africa,"5,329,672","+30,802","139,495",+460,"4,697,677","+12,350","492,500","4,478",,,,,,Africa,,,,,,
,Oceania,"72,318",+334,"1,270",+2,"68,384",+86,"2,664",10,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"180,336,649","+416,439","3,906,446","+8,129","165,063,166","+385,222","11,367,037","81,486","23,136",501.2,,,,All,,,,,,
1,USA,"34,447,741","+12,021","618,261",+303,"28,845,151","+23,376","4,984,329","3,882","103,480","1,857","501,349,281","1,506,042","332,891,997",North America,10,538,1,36,0.9,"14,973"
2,India,"30,082,169","+54,319","392,014",+978,"29,056,609","+69,298","633,546","8,944","21,592",281,"395,973,198","284,219","1,393,197,894",Asia,46,"3,554",4,39,0.7,455
3,Brazil,"18,169,881","+113,242","507,109","+2,212","16,483,635","+94,788","1,179,137","8,318","84,894","2,369","52,820,657","246,791","214,029,732",South America,12,422,4,529,10,"5,509"
4,France,"5,762,322","+2,320","110,862",+33,"5,583,247","+8,110","68,213","1,509","88,090","1,695","91,430,049","1,397,709","65,414,223",Europe,11,590,1,35,0.5,"1,043"
5,Turkey,"5,387,545","+5,809","49,358",+65,"5,248,862","+5,917","89,325",763,"63,218",579,"59,221,265","694,911","85,221,356",Asia,16,"1,727",1,68,0.8,"1,048"
6,Russia,"5,368,513","+17,594","130,895",+548,"4,902,110","+12,660","335,508","2,300","36,772",897,"146,400,000","1,002,771","145,995,449",Europe,27,"1,115",1,121,4,"2,298"
7,UK,"4,667,870","+16,135","128,027",+19,"4,308,504","+2,022","231,339",250,"68,411","1,876","204,758,457","3,000,863","68,233,180",Europe,15,533,0,236,0.3,"3,390"
8,Argentina,"4,326,101","+27,319","90,986",+705,"3,944,323","+15,934","290,792","7,241","94,872","1,995","16,071,070","352,442","45,599,133",South America,11,501,3,599,15,"6,377"
9,Italy,"4,255,434",+951,"127,352",+30,"4,059,463","+5,455","68,619",344,"70,483","2,109","70,388,886","1,165,859","60,375,142",Europe,14,474,1,16,0.5,"1,137"
10,Colombia,"4,027,016","+29,995","101,947",+645,"3,741,459","+26,497","183,610","8,155","78,331","1,983","19,168,055","372,846","51,410,163",South America,13,504,3,583,13,"3,571"
11,Spain,"3,773,032","+4,341","80,748",+29,"3,567,842","+2,992","124,442",683,"80,668","1,726","51,240,666","1,095,531","46,772,428",Europe,12,579,1,93,0.6,"2,661"
12,Germany,"3,732,423","+1,136","91,146",+64,"3,611,500","+3,400","29,777",889,"44,410","1,084","63,091,197","750,685","84,044,880",Europe,23,922,1,14,0.8,354
13,Iran,"3,128,395","+11,059","83,329",+112,"2,784,014","+12,309","261,052","3,236","36,788",980,"22,821,277","268,367","85,037,547",Asia,27,"1,021",4,130,1,"3,070"
14,Poland,"2,879,192",+165,"74,893",+35,"2,650,839",+66,"153,460",208,"76,157","1,981","17,055,537","451,131","37,806,199",Europe,13,505,2,4,0.9,"4,059"
15,Mexico,"2,482,784","+4,233","231,505",+261,"1,977,071","+2,816","274,208","4,798","19,062","1,777","7,357,804","56,490","130,249,787",North America,52,563,18,32,2,"2,105"
16,Ukraine,"2,230,977",+835,"52,123",+70,"2,155,261","+2,292","23,593",177,"51,314","1,199","10,717,176","246,500","43,477,348",Europe,19,834,4,19,2,543
17,Peru,"2,033,606",,"190,906",,N/A,N/A,N/A,"2,474","60,854","5,713","13,836,430","414,041","33,417,999",South America,16,175,2,,,"3,652"
18,Indonesia,"2,033,421","+15,308","55,594",+303,"1,817,303","+7,167","160,524",,"7,359",201,"19,026,856","68,854","276,335,647",Asia,136,"4,971",15,55,1,581
19,South Africa,"1,861,065","+17,493","59,258",+166,"1,671,391","+5,851","130,416",546,"31,000",987,"12,703,421","211,599","60,035,300",Africa,32,"1,013",5,291,3,"2,172"
20,Netherlands,"1,680,880",+652,"17,734",+4,"1,611,192","+2,687","51,954",180,"97,886","1,033","14,596,733","850,041","17,171,808",Europe,10,968,1,38,0.2,"3,026"
21,Czechia,"1,666,325",+131,"30,289",,"1,633,550",+17,"2,486",12,"155,320","2,823","28,305,756","2,638,410","10,728,338",Europe,6,354,0,12,,232
22,Chile,"1,528,409","+2,746","31,746",+56,"1,462,966","+6,294","33,697","3,229","79,292","1,647","16,578,381","860,061","19,275,819",South America,13,607,1,142,3,"1,748"
23,Canada,"1,410,927",+721,"26,175",+20,"1,375,107","+1,218","9,645",535,"37,067",688,"36,287,490","953,327","38,064,034",North America,27,"1,454",1,19,0.5,253
24,Philippines,"1,372,232","+4,353","23,928",+119,"1,298,442","+7,139","49,862","2,029","12,363",216,"14,580,142","131,355","110,998,038",Asia,81,"4,639",8,39,1,449
25,Iraq,"1,305,000","+6,297","16,968",+33,"1,213,952","+4,034","74,080",509,"31,754",413,"11,414,059","277,734","41,097,086",Asia,31,"2,422",4,153,0.8,"1,803"
26,Sweden,"1,088,518",,"14,578",,"1,049,741","+1,194","24,199",68,"107,132","1,435","10,574,760","1,040,766","10,160,557",Europe,9,697,1,,,"2,382"
27,Romania,"1,080,389",+66,"32,626",+11,"1,045,303",,"2,460",141,"56,528","1,707","9,635,151","504,130","19,112,434",Europe,18,586,2,3,0.6,129
28,Belgium,"1,080,035",+395,"25,144",+3,"1,021,987","+5,413","32,904",184,"92,797","2,160","14,868,945","1,277,539","11,638,738",Europe,11,463,1,34,0.3,"2,827"
29,Pakistan,"950,768",+930,"22,073",+39,"895,690","+1,338","33,005","2,173","4,225",98,"14,232,960","63,243","225,052,106",Asia,237,"10,196",16,4,0.2,147
30,Portugal,"868,323","+1,497","17,077",+3,"822,234",+860,"29,012",100,"85,400","1,680","12,864,237","1,265,205","10,167,712",Europe,12,595,1,147,0.3,"2,853"
31,Bangladesh,"866,877","+5,727","13,787",+85,"791,553","+3,168","61,537","1,176","5,213",83,"6,405,075","38,519","166,284,843",Asia,192,"12,061",26,34,0.5,370
32,Israel,"840,225",+146,"6,428",,"833,191",+17,606,26,"90,095",689,"14,807,155","1,587,728","9,326,000",Asia,11,"1,451",1,16,,65
33,Hungary,"807,775",+91,"29,971",+8,"736,387",+450,"41,417",32,"83,825","3,110","6,073,516","630,266","9,636,429",Europe,12,322,2,9,0.8,"4,298"
34,Japan,"787,650","+1,437","14,496",+42,"754,334","+1,907","18,820",646,"6,246",115,"15,956,332","126,538","126,098,833",Asia,160,"8,699",8,11,0.3,149
35,Jordan,"748,103",+599,"9,693",+10,"732,006",+588,"6,404",470,"72,620",941,"7,739,084","751,249","10,301,629",Asia,14,"1,063",1,58,1.0,622
36,Serbia,"716,016",+103,"7,013",+3,"706,407",+204,"2,596",18,"82,272",806,"4,361,392","501,134","8,703,038",Europe,12,"1,241",2,12,0.3,298
37,Malaysia,"711,006","+5,244","4,637",+83,"645,553","+6,372","60,816",879,"21,698",142,"14,053,346","428,862","32,768,929",Asia,46,"7,067",2,160,3,"1,856"
38,Switzerland,"702,278",+154,"10,876",+1,"676,492",,"14,910",59,"80,572","1,248","8,176,521","938,082","8,716,208",Europe,12,801,1,18,0.1,"1,711"
39,Austria,"649,845",+117,"10,686",+2,"636,740",+217,"2,419",69,"71,755","1,180","52,553,372","5,802,885","9,056,421",Europe,14,848,0,13,0.2,267
40,Nepal,"627,854","+1,511","8,894",+81,"568,440","+3,558","50,520",,"21,179",300,"3,295,514","111,165","29,645,266",Asia,47,"3,333",9,51,3,"1,704"
41,UAE,"618,148","+1,988","1,773",+6,"597,008","+1,922","19,367",,"61,774",177,"55,802,956","5,576,651","10,006,535",Asia,16,"5,644",0,199,0.6,"1,935"
42,Lebanon,"543,865",+167,"7,832",+3,"530,689",,"5,344",54,"80,032","1,153","4,731,376","696,239","6,795,625",Asia,12,868,1,25,0.4,786
43,Morocco,"527,696",+522,"9,254",+7,"514,624",+345,"3,818",112,"14,134",248,"6,745,484","180,671","37,335,763",Africa,71,"4,035",6,14,0.2,102
44,Saudi Arabia,"478,135","+1,253","7,716",+13,"459,091","+1,043","11,328","1,472","13,529",218,"21,219,115","600,423","35,340,273",Asia,74,"4,580",2,35,0.4,321
45,Ecuador,"449,107","+1,931","21,367",+52,"415,508",,"12,232",437,"25,085","1,193","1,511,364","84,419","17,903,196",South America,40,838,12,108,3,683
46,Bolivia,"424,478","+1,667","16,243",+69,"344,609","+3,650","63,626",200,"35,888","1,373","1,734,914","146,682","11,827,701",South America,28,728,7,141,6,"5,379"
47,Bulgaria,"421,339",+93,"18,013",+5,"393,870",+234,"9,456",201,"61,087","2,612","3,108,203","450,635","6,897,383",Europe,16,383,2,13,0.7,"1,371"
48,Greece,"419,455",+512,"12,589",+14,"401,379",+768,"5,487",271,"40,436","1,214","10,392,583","1,001,851","10,373,379",Europe,25,824,1,49,1,529
49,Belarus,"412,353",+802,"3,072",+9,"405,045",+805,"4,236",,"43,652",325,"6,686,521","707,846","9,446,293",Europe,23,"3,075",1,85,1.0,448
50,Kazakhstan,"411,771","+1,248","4,261",+12,"387,295","+1,168","20,215",221,"21,678",224,"11,575,012","609,372","18,994,986",Asia,46,"4,458",2,66,0.6,"1,064"
51,Paraguay,"409,467",,"11,849",,"349,337",,"48,281",570,"56,731","1,642","1,478,918","204,902","7,217,680",South America,18,609,5,,,"6,689"
52,Panama,"395,449",,"6,483",,"378,109",,"10,857",84,"90,271","1,480","2,898,109","661,561","4,380,710",North America,11,676,2,,,"2,478"
53,Slovakia,"391,420",+35,"12,502",,"378,191",+141,727,30,"71,660","2,289","2,931,288","536,648","5,462,219",Europe,14,437,2,6,,133
54,Tunisia,"391,411","+3,638","14,318",+95,"340,834","+1,769","36,259",484,"32,785","1,199","1,637,228","137,134","11,938,855",Africa,31,834,7,305,8,"3,037"
55,Georgia,"360,828",+773,"5,211",+12,"346,792",+575,"8,825",,"90,622","1,309","5,621,563","1,411,850","3,981,700",Asia,11,764,1,194,3,"2,216"
56,Uruguay,"360,247","+1,786","5,374",+24,"332,112","+2,450","22,761",364,"103,357","1,542","2,710,714","777,722","3,485,455",South America,10,649,1,512,7,"6,530"
57,Croatia,"359,302",+43,"8,190",+2,"350,595",+56,517,18,"88,052","2,007","2,119,459","519,404","4,080,560",Europe,11,498,2,11,0.5,127
58,Costa Rica,"355,620",,"4,546",,"281,042",,"70,032",459,"69,195",885,"1,411,469","274,639","5,139,361",North America,14,"1,131",4,,,"13,627"
59,Kuwait,"344,799","+1,870","1,894",+6,"324,578","+1,681","18,327",259,"79,595",437,"2,879,549","664,730","4,331,905",Asia,13,"2,287",2,432,1,"4,231"
60,Azerbaijan,"335,625",+57,"4,965",+2,"329,794",+84,866,,"32,814",485,"3,698,172","361,571","10,228,065",Asia,30,"2,060",3,6,0.2,85
61,Dominican Republic,"319,254",+886,"3,773",+4,"261,222",+689,"54,259",433,"29,146",344,"1,676,356","153,040","10,953,688",North America,34,"2,903",7,81,0.4,"4,953"
62,Palestine,"313,015",,"3,555",,"306,532",,"2,928",6,"60,007",682,"1,878,685","360,157","5,216,297",Asia,17,"1,467",3,,,561
63,Denmark,"292,179",+223,"2,531",,"285,891",+516,"3,757",15,"50,271",435,"66,479,390","11,438,165","5,812,068",Europe,20,"2,296",0,38,,646
64,Guatemala,"282,713",,"8,785",,"255,996",,"17,932",5,"15,502",482,"1,543,675","84,645","18,237,064",North America,65,"2,076",12,,,983
65,Egypt,"278,761",+466,"15,967",+32,"207,411",+559,"55,383",90,"2,675",153,"2,869,589","27,537","104,206,611",Africa,374,"6,526",36,4,0.3,531
66,Lithuania,"278,526",+54,"4,371",,"266,842",+165,"7,313",48,"103,728","1,628","3,702,033","1,378,699","2,685,164",Europe,10,614,1,20,,"2,723"
67,Ethiopia,"275,502",+111,"4,292",+2,"256,787",+825,"14,423",187,"2,340",36,"2,835,342","24,085","117,721,012",Africa,427,"27,428",42,0.9,0.02,123
68,Ireland,"269,793",+298,"4,989",+10,"254,071",+345,"10,733",13,"54,052","1,000","4,729,538","947,537","4,991,403",Europe,19,"1,000",1,60,2,"2,150"
69,Bahrain,"264,107",+418,"1,330",+4,"256,933",+870,"5,844",132,"150,174",756,"4,951,227","2,815,315","1,758,676",Asia,7,"1,322",0,238,2,"3,323"
70,Venezuela,"263,372",,"2,989",,"243,840",,"16,543",287,"9,288",105,"3,359,014","118,453","28,357,362",South America,108,"9,487",8,,,583
71,Slovenia,"257,116",+50,"4,417",+1,"251,496",+253,"1,203",26,"123,660","2,124","1,336,856","642,961","2,079,217",Europe,8,471,2,24,0.5,579
72,Moldova,"256,324",+92,"6,178",+3,"249,312",+62,834,49,"63,686","1,535","1,227,308","304,935","4,024,820",Europe,16,651,3,23,0.7,207
73,Honduras,"255,117",+923,"6,818",+46,"91,943",+81,"156,356",544,"25,366",678,"776,113","77,167","10,057,539",North America,39,"1,475",13,92,5,"15,546"
74,Oman,"254,656","+2,047","2,816",+34,"222,344","+1,094","29,496",445,"48,669",538,"1,550,000","296,233","5,232,360",Asia,21,"1,858",3,391,6,"5,637"
75,Sri Lanka,"246,109","+2,196","2,769",+65,"211,186","+1,890","32,154",,"11,447",129,"3,743,577","174,114","21,500,678",Asia,87,"7,765",6,102,3,"1,495"
