#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"118,104,256","+5,995","1,555,493",+8,"113,597,219","+43,868","2,951,544","7,798",,,,,,North America,,,,,,
,Asia,"194,688,814","+146,192","1,490,636",+196,"187,833,213","+79,265","5,364,965","9,368",,,,,,Asia,,,,,,
,Europe,"235,090,218","+9,277","1,946,481",+90,"228,509,050","+73,090","4,634,687","7,703",,,,,,Europe,,,,,,
,South America,"64,499,965","+9,085","1,333,358",+36,"62,833,898","+6,341","332,709","10,101",,,,,,South America,,,,,,
,Oceania,"12,659,727","+1,713","21,707",,"12,491,787",,"146,233",94,,,,,,Australia/Oceania,,,,,,
,Africa,"12,680,059",+384,"257,935",+1,"12,007,049",+126,"415,075",899,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"637,723,760","+172,646","6,605,625",+331,"617,272,922","+202,690","13,845,213","35,963","81,814",847.4,,,,All,,,,,,
1,USA,"99,647,119","+5,940","1,098,235",+7,"97,190,582","+40,612","1,358,302","2,614","297,226","3,276","1,132,266,165","3,377,308","335,257,001",North America,3,305,0,18,0.02,"4,052"
2,India,"44,661,221",+642,"530,500",,"44,115,240",,"15,481",698,"31,634",376,"901,728,285","638,712","1,411,792,127",Asia,32,"2,661",2,0.5,,11
3,France,"36,946,904",,"157,277",,"36,101,330",,"688,297",869,"563,114","2,397","271,490,188","4,137,828","65,611,757",Europe,2,417,0,,,"10,490"
4,Germany,"35,823,771",,"154,535",,"34,389,600","+20,800","1,279,636","1,406","424,395","1,831","122,332,384","1,449,241","84,411,371",Europe,2,546,1,,,"15,160"
5,Brazil,"34,892,134",,"688,419",,"34,067,695",,"136,020","8,318","161,464","3,186","63,776,166","295,125","216,098,975",South America,6,314,3,,,629
