#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"55,150,156","+46,825","1,121,302",+755,"43,483,677","+124,895","10,545,177","22,159",,,,,,North America,,,,,,
,Asia,"78,034,883","+101,873","1,150,410","+1,238","74,980,843","+120,392","1,903,630","28,774",,,,,,Asia,,,,,,
,South America,"38,158,530","+11,040","1,164,510",+269,"36,304,679","+23,028","689,341","12,578",,,,,,South America,,,,,,
,Europe,"61,703,243","+155,547","1,263,523","+2,224","56,285,649","+117,046","4,154,071","12,138",,,,,,Europe,,,,,,
,Africa,"8,510,603","+5,360","216,195",+141,"7,832,963","+6,010","461,445","2,598",,,,,,Africa,,,,,,
,Oceania,"276,989","+2,358","3,385",+14,"216,686",+84,"56,918",374,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"241,835,125","+323,003","4,919,340","+4,641","219,105,203","+391,455","17,810,582","78,621","31,025",631.1,,,,All,,,,,,
1,USA,"45,880,441","+39,219","745,738",+530,"35,500,248","+108,328","9,634,455","14,994","137,566","2,236","670,505,985","2,010,413","333,516,610",North America,7,447,0,118,2,"28,887"
2,India,"34,093,387","+12,338","452,485",+164,"33,451,170","+19,454","189,732","8,944","24,395",324,"591,924,874","423,539","1,397,568,650",Asia,41,"3,089",2,9,0.1,136
3,Brazil,"21,651,910","+7,446","603,521",+197,"20,813,408","+18,911","234,981","8,318","100,934","2,813","63,776,166","297,302","214,516,127",South America,10,355,3,35,0.9,"1,095"
4,UK,"8,497,868","+49,156","138,629",+45,"6,954,653","+38,214","1,404,586",791,"124,333","2,028","321,188,533","4,699,317","68,347,917",Europe,8,493,0,719,0.7,"20,551"
5,Russia,"8,027,012","+34,325","224,310",+998,"7,017,055","+16,431","785,647","2,300","54,974","1,536","200,000,000","1,369,717","146,015,555",Europe,18,651,1,235,7,"5,381"
6,Turkey,"7,683,517","+29,240","67,837",+214,"7,116,305","+26,539","499,375",633,"89,851",793,"92,365,793","1,080,128","85,513,784",Asia,11,"1,261",1,342,3,"5,840"
7,France,"7,090,109","+1,057","117,306",+41,"6,885,128","+6,760","87,675","1,200","108,311","1,792","146,046,715","2,231,061","65,460,656",Europe,9,558,0,16,0.6,"1,339"
8,Iran,"5,796,659","+11,844","124,256",+181,"5,333,304","+9,196","339,099","4,693","67,889","1,455","32,619,228","382,029","85,384,144",Asia,15,687,3,139,2,"3,971"
9,Argentina,"5,273,463",+912,"115,704",+38,"5,140,506",+891,"17,253",801,"115,311","2,530","24,537,499","536,542","45,732,712",South America,9,395,2,20,0.8,377
10,Spain,"4,988,878","+1,498","87,030",+18,"4,839,294","+4,057","62,554",454,"106,650","1,860","66,213,858","1,415,484","46,778,247",Europe,9,537,1,32,0.4,"1,337"
11,Colombia,"4,982,575","+1,043","126,886",+21,"4,826,801","+1,536","28,888",342,"96,590","2,460","26,295,671","509,755","51,584,914",South America,10,407,2,20,0.4,560
12,Italy,"4,719,493","+1,597","131,585",+44,"4,511,545","+2,756","76,363",358,"78,206","2,180","97,944,298","1,623,029","60,346,592",Europe,13,459,1,26,0.7,"1,265"
13,Germany,"4,399,789","+6,568","95,511",+57,"4,155,000","+8,000","149,278","1,336","52,297","1,135","73,348,901","871,841","84,131,027",Europe,19,881,1,78,0.7,"1,774"
14,Indonesia,"4,235,384",+626,"142,999",+47,"4,075,011","+1,593","17,374",,"15,275",516,"43,623,819","157,335","277,267,583",Asia,65,"1,939",6,2,0.2,63
15,Mexico,"3,757,056","+1,993","284,381",+60,"3,117,254","+3,904","355,421","4,798","28,749","2,176","11,070,392","84,710","130,686,250",North America,35,460,12,15,0.5,"2,720"
16,Poland,"2,941,126","+1,537","76,115",+3,"2,677,537","+1,716","187,474",296,"77,822","2,014","21,558,454","570,437","37,792,886",Europe,13,497,2,41,0.08,"4,961"
