#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"49,391,656","+112,077","1,012,734","+1,261","38,383,284","+86,705","9,995,638","32,762",,,,,,North America,,,,,,
,Asia,"71,742,600","+214,008","1,061,355","+3,810","67,137,027","+248,666","3,544,218","40,634",,,,,,Asia,,,,,,
,South America,"37,120,872","+20,234","1,136,581",+579,"35,005,453","+45,590","978,838","14,704",,,,,,South America,,,,,,
,Europe,"56,210,651","+125,520","1,184,182","+1,849","51,346,608","+139,728","3,679,861","11,920",,,,,,Europe,,,,,,
,Africa,"8,020,680","+19,245","200,843",+613,"7,188,666","+30,547","631,171","4,419",,,,,,Africa,,,,,,
,Oceania,"175,419","+1,761","2,326",+22,"123,188",+470,"49,905",237,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"222,662,599","+492,845","4,598,036","+8,134","199,184,932","+551,706","18,879,631","104,676","28,566",589.9,,,,All,,,,,,
1,USA,"41,163,712","+93,168","668,827",+713,"31,484,034","+60,049","9,010,851","25,530","123,504","2,007","596,497,188","1,789,673","333,299,583",North America,8,498,1,280,2,"27,035"
2,India,"33,095,450","+38,130","441,443",+368,"32,256,552","+39,090","397,455","8,944","23,706",316,"533,189,348","381,927","1,396,049,997",Asia,42,"3,162",3,27,0.3,285
3,Brazil,"20,913,578","+13,645","584,208",+342,"19,932,646","+37,986","396,724","8,318","97,569","2,726","57,095,219","266,368","214,347,125",South America,10,367,4,64,2,"1,851"
4,UK,"7,056,106","+37,489","133,483",+209,"5,667,508","+30,695","1,255,115","1,062","103,298","1,954","277,951,515","4,069,089","68,308,051",Europe,10,512,0,549,3,"18,374"
5,Russia,"7,047,880","+17,425","188,785",+795,"6,302,250","+17,243","556,845","2,300","48,270","1,293","181,500,000","1,243,078","146,008,569",Europe,21,773,1,119,5,"3,814"
6,France,"6,854,028","+14,534","115,159",+152,"6,418,376","+28,303","320,493","2,223","104,730","1,760","129,298,105","1,975,690","65,444,522",Europe,10,568,1,222,2,"4,897"
7,Turkey,"6,542,654","+23,638","58,651",+274,"5,994,394","+34,402","489,609",633,"76,601",687,"78,518,387","919,288","85,412,178",Asia,13,"1,456",1,277,3,"5,732"
8,Argentina,"5,211,801","+4,106","112,851",+178,"4,909,453","+3,610","189,497","2,283","114,078","2,470","22,648,977","495,750","45,686,299",South America,9,405,2,90,4,"4,148"
9,Iran,"5,184,124","+27,138","111,892",+635,"4,422,740","+28,657","649,492","7,606","60,801","1,312","29,227,907","342,794","85,263,716",Asia,16,762,3,318,7,"7,617"
10,Colombia,"4,921,410","+1,637","125,378",+47,"4,756,976","+2,321","39,056",542,"95,516","2,433","24,493,353","475,376","51,524,196",South America,10,411,2,32,0.9,758
11,Spain,"4,892,640","+5,246","85,066",+138,"4,503,204","+21,561","304,370","1,349","104,597","1,819","60,618,810","1,295,932","46,776,225",Europe,10,550,1,112,3,"6,507"
12,Italy,"4,579,502","+4,720","129,638",+71,"4,316,077","+6,877","133,787",563,"75,874","2,148","85,973,261","1,424,424","60,356,512",Europe,13,466,1,78,1,"2,217"
13,Indonesia,"4,140,634","+7,201","137,156",+683,"3,864,848","+14,159","138,630",,"14,951",495,"33,641,037","121,472","276,943,775",Asia,67,"2,019",8,26,2,501
14,Germany,"4,029,849","+9,276","92,949",+47,"3,783,800","+8,300","153,100","1,217","47,917","1,105","70,379,237","836,841","84,101,095",Europe,21,905,1,110,0.6,"1,820"
15,Mexico,"3,433,511","+5,127","263,470",+330,"2,782,729","+13,783","387,312","4,798","26,303","2,018","9,971,374","76,389","130,534,597",North America,38,495,13,39,3,"2,967"
16,Poland,"2,891,071",+406,"75,392",+13,"2,657,745",,"157,934",63,"76,488","1,995","20,031,962","529,981","37,797,512",Europe,13,501,2,11,0.3,"4,178"
17,South Africa,"2,829,435","+5,372","83,899",+282,"2,610,300","+10,633","135,236",546,"47,006","1,394","16,822,706","279,481","60,192,605",Africa,21,717,4,89,5,"2,247"
18,Ukraine,"2,300,504","+2,197","54,054",+53,"2,214,606","+1,429","31,844",177,"52,980","1,245","12,131,185","279,376","43,422,362",Europe,19,803,4,51,1,733
19,Peru,"2,155,508",,"198,523",,N/A,N/A,N/A,"1,158","64,315","5,923","16,988,123","506,886","33,514,653",South America,16,169,2,,,"7,051"
20,Philippines,"2,121,308","+18,012","34,498",+161,"1,928,173","+18,945","158,637","3,050","19,059",310,"19,289,641","173,304","111,304,911",Asia,52,"3,226",6,162,1,"1,425"
21,Netherlands,"1,958,804","+2,456","18,048",+8,"1,867,765","+2,289","72,991",216,"114,018","1,051","16,718,169","973,132","17,179,761",Europe,9,952,1,143,0.5,"4,249"
22,Iraq,"1,928,930","+5,988","21,220",+58,"1,786,704","+7,517","121,006",741,"46,720",514,"14,602,636","353,682","41,287,435",Asia,21,"1,946",3,145,1,"2,931"
23,Malaysia,"1,880,734","+18,547","18,802",+311,"1,609,930","+18,902","252,002",977,"57,241",572,"23,705,425","721,491","32,856,169",Asia,17,"1,747",1,564,9,"7,670"
24,Czechia,"1,681,091",+391,"30,408",,"1,648,222",+9,"2,461",12,"156,635","2,833","36,498,771","3,400,769","10,732,505",Europe,6,353,0,36,,229
25,Chile,"1,641,791",+265,"37,115",+7,"1,599,267",+467,"5,409",576,"85,022","1,922","20,632,833","1,068,488","19,310,302",South America,12,520,1,14,0.4,280
26,Japan,"1,580,517","+8,234","16,387",+33,"1,380,967","+16,667","183,163","2,209","12,542",130,"22,654,079","179,769","126,017,736",Asia,80,"7,690",6,65,0.3,"1,453"
27,Bangladesh,"1,519,805","+2,639","26,684",+56,"1,460,754","+5,567","32,367","1,423","9,121",160,"9,118,843","54,725","166,629,765",Asia,110,"6,245",18,16,0.3,194
28,Canada,"1,516,094",,"27,022",,"1,451,495",,"37,577",405,"39,757",709,"40,781,599","1,069,441","38,133,577",North America,25,"1,411",1,,,985
