#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"38,812,240","+46,760","870,870","+1,275","30,801,122","+47,296","7,140,248","16,771",,,,,,North America,,,,,,
,Asia,"43,493,387","+504,193","563,930","+5,700","37,470,456","+509,260","5,459,001","33,138",,,,,,Asia,,,,,,
,South America,"25,834,689","+113,253","701,860","+3,092","23,423,349","+88,053","1,709,480","27,662",,,,,,South America,,,,,,
,Europe,"45,427,982","+99,623","1,033,570","+2,324","40,622,362","+124,952","3,772,050","26,617",,,,,,Europe,,,,,,
,Africa,"4,666,129","+8,498","124,495",+269,"4,198,737","+8,409","342,897","3,417",,,,,,Africa,,,,,,
,Oceania,"63,703",+15,"1,209",,"60,504",+19,"1,990",3,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"158,298,851","+772,342","3,295,949","+12,660","136,577,236","+777,989","18,425,666","107,608","20,308",422.8,,,,All,,,,,,
1,USA,"33,452,659","+33,833","595,580",+640,"26,360,998","+36,241","6,496,081","8,988","100,565","1,790","457,261,095","1,374,607","332,648,503",North America,10,559,1,102,2,"19,528"
2,India,"22,295,911","+409,300","242,398","+4,133","18,311,498","+394,413","3,742,015","8,944","16,023",174,"300,410,043","215,890","1,391,494,040",Asia,62,"5,741",5,294,3,"2,689"
3,Brazil,"15,150,628","+63,268","421,484","+2,091","13,677,668","+37,190","1,051,476","8,318","70,850","1,971","46,616,516","217,997","213,840,120",South America,14,507,5,296,10,"4,917"
4,France,"5,767,959","+20,745","106,277",+176,"4,833,157","+15,634","828,525","5,005","88,200","1,625","78,568,784","1,201,429","65,396,123",Europe,11,615,1,317,3,"12,669"
5,Turkey,"5,016,141","+18,052","42,746",+281,"4,691,224","+28,896","282,171","3,175","58,939",502,"49,192,673","578,007","85,107,359",Asia,17,"1,991",2,212,3,"3,315"
6,Russia,"4,871,843","+8,329","112,992",+370,"4,488,615","+8,255","270,236","2,300","33,372",774,"131,100,000","898,021","145,987,611",Europe,30,"1,292",1,57,3,"1,851"
7,UK,"4,433,090","+2,047","127,603",+5,"4,245,744","+3,552","59,743",163,"65,012","1,871","163,171,777","2,392,953","68,188,452",Europe,15,534,0,30,0.07,876
8,Italy,"4,102,921","+10,176","122,694",+224,"3,590,107","+17,394","390,120","2,211","67,945","2,032","60,871,018","1,008,027","60,386,272",Europe,15,492,1,169,4,"6,460"
9,Spain,"3,567,408",,"78,792",,"3,248,010",,"240,606","2,183","76,275","1,685","47,213,067","1,009,470","46,770,160",Europe,13,594,1,,,"5,144"
10,Germany,"3,519,250","+15,238","85,252",+196,"3,147,100","+18,300","286,898","5,049","41,890","1,015","56,836,969","676,540","84,011,297",Europe,24,985,1,181,2,"3,415"
11,Argentina,"3,136,158","+18,024","67,042",+170,"2,798,328","+20,426","270,788","5,285","68,855","1,472","11,779,602","258,625","45,547,060",South America,15,679,4,396,4,"5,945"
12,Colombia,"2,985,536","+16,910","77,359",+492,"2,806,310","+17,559","101,867","6,006","58,150","1,507","15,365,234","299,272","51,342,040",South America,17,664,3,329,10,"1,984"
13,Poland,"2,829,196","+4,765","69,866",+421,"2,563,079","+8,020","196,251","2,157","74,824","1,848","14,678,781","388,211","37,811,389",Europe,13,541,3,126,11,"5,190"
14,Iran,"2,640,670","+13,576","74,524",+283,"2,092,381","+18,292","473,765","5,545","31,102",878,"16,929,609","199,401","84,902,433",Asia,32,"1,139",5,160,3,"5,580"
15,Mexico,"2,361,874","+3,043","218,657",+484,"1,881,818","+2,105","261,399","4,798","18,157","1,681","6,734,249","51,770","130,079,641",North America,55,595,19,23,4,"2,010"
16,Ukraine,"2,114,138","+8,710","46,200",+370,"1,750,570","+19,408","317,368",177,"48,589","1,062","9,594,857","220,520","43,510,196",Europe,21,942,5,200,9,"7,294"
17,Peru,"1,839,465",,"63,519",,"1,720,665",,"55,281","2,666","55,139","1,904","11,555,688","346,391","33,360,257",South America,18,525,3,,,"1,657"
18,Indonesia,"1,709,762","+6,130","46,842",+179,"1,563,917","+5,494","99,003",,"6,195",170,"15,173,829","54,983","275,972,350",Asia,161,"5,892",18,22,0.6,359
19,Czechia,"1,644,335","+1,631","29,647",+15,"1,575,399",+142,"39,289",386,"153,306","2,764","19,804,403","1,846,418","10,725,848",Europe,7,362,1,152,1,"3,663"
20,South Africa,"1,594,817","+2,491","54,724",+37,"1,514,088",+886,"26,005",546,"26,606",913,"10,861,611","181,204","59,941,326",Africa,38,"1,095",6,42,0.6,434
21,Netherlands,"1,553,469","+7,399","17,319",+29,"1,309,846","+7,761","226,304",771,"90,491","1,009","12,762,141","743,409","17,167,057",Europe,11,991,1,431,2,"13,182"
22,Canada,"1,279,971","+6,802","24,568",+39,"1,174,351","+6,929","81,052","1,331","33,664",646,"32,549,753","856,066","38,022,488",North America,30,"1,548",1,179,1,"2,132"
