#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"103,858,508","+83,547","1,482,369",+259,"97,572,134","+79,133","4,804,005","8,392",,,,,,North America,,,,,,
,Asia,"159,546,475","+142,858","1,436,136",+222,"153,650,383","+144,104","4,459,956","10,517",,,,,,Asia,,,,,,
,South America,"58,751,340","+45,048","1,302,040",+124,"55,780,973","+13,608","1,668,327","10,539",,,,,,South America,,,,,,
,Europe,"199,864,515","+166,856","1,849,927",+328,"191,225,228","+199,853","6,789,360","5,741",,,,,,Europe,,,,,,
,Oceania,"9,338,618","+35,246","13,299",+59,"8,991,988","+6,642","333,331",126,,,,,,Australia/Oceania,,,,,,
,Africa,"12,237,343","+4,663","255,487",+16,"11,438,952","+3,953","542,904",991,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"543,597,520","+478,218","6,339,273","+1,008","518,660,364","+447,293","18,597,883","36,306","69,738",813.3,,,,All,,,,,,
1,USA,"87,953,449","+69,444","1,038,196",+162,"83,681,999","+70,386","3,233,254","3,031","262,706","3,101","1,042,246,902","3,113,066","334,797,597",North America,4,322,0,207,0.5,"9,657"
2,India,"43,282,518","+11,941","524,817",,"42,682,697",,"75,004",698,"30,772",373,"856,390,449","608,866","1,406,532,404",Asia,32,"2,680",2,8,,53
3,Brazil,"31,673,375","+28,672","668,968",+76,"30,310,772",,"693,635","8,318","146,967","3,104","63,776,166","295,926","215,513,651",South America,7,322,3,133,0.4,"3,219"
4,France,"30,079,458","+50,605","149,039",+43,"29,314,002","+23,533","616,417",869,"458,837","2,273","271,490,188","4,141,355","65,555,881",Europe,2,440,0,772,0.7,"9,403"
5,Germany,"27,124,459","+28,471","140,292",,"26,132,100","+40,200","852,067",668,"321,732","1,664","122,332,384","1,451,023","84,307,702",Europe,3,601,1,338,,"10,107"
6,UK,"22,472,503","+12,054","179,537",+65,"22,070,310","+4,899","222,656",146,"327,668","2,618","522,526,476","7,618,867","68,583,226",Europe,3,382,0,176,0.9,"3,247"
7,Russia,"18,391,797","+3,373","380,333",+63,"17,815,024","+4,228","196,440","2,300","125,922","2,604","273,400,000","1,871,875","146,056,790",Europe,8,384,1,23,0.4,"1,345"
8,S. Korea,"18,263,643","+7,186","24,416",+9,"18,062,055","+6,131","177,172",82,"355,632",475,"15,804,065","307,739","51,355,441",Asia,3,"2,103",3,140,0.2,"3,450"
9,Italy,"17,809,934","+35,427","167,658",+41,"17,070,231","+64,865","572,045",191,"295,414","2,781","223,904,665","3,713,915","60,288,039",Europe,3,360,0,588,0.7,"9,489"
10,Turkey,"15,085,742",,"98,996",,"14,986,340",,406,975,"175,184","1,150","162,743,369","1,889,870","86,113,509",Asia,6,870,1,,,5
11,Spain,"12,563,399","+16,090","107,482",+81,"12,058,724","+12,947","397,193",339,"268,505","2,297","471,036,328","10,066,991","46,790,180",Europe,4,435,0,344,2,"8,489"
12,Vietnam,"10,734,925",,"43,083",,"9,583,105",,"1,108,737",41,"108,378",435,"85,823,637","866,459","99,050,998",Asia,9,"2,299",1,,,"11,194"
13,Argentina,"9,313,453",,"128,994",,"9,072,083","+7,201","112,376",344,"202,437","2,804","35,716,069","776,324","46,006,663",South America,5,357,1,,,"2,443"
14,Japan,"9,108,323","+15,802","30,980",+17,"8,929,852","+14,784","147,491",40,"72,449",246,"55,258,304","439,536","125,719,679",Asia,14,"4,058",2,126,0.1,"1,173"
15,Netherlands,"8,122,258","+3,855","22,343",+1,"8,050,362","+1,178","49,553",35,"471,978","1,298","21,107,399","1,226,533","17,208,992",Europe,2,770,1,224,0.06,"2,879"
16,Australia,"7,754,075","+30,187","9,269",+52,"7,508,770",,"236,036",93,"297,337",355,"73,058,878","2,801,512","26,078,375",Australia/Oceania,3,"2,814",0,"1,158",2,"9,051"
17,Iran,"7,234,523",+156,"141,361",+1,"7,060,097",+163,"33,065",313,"84,030","1,642","52,298,398","607,450","86,094,962",Asia,12,609,2,2,0.01,384
18,Colombia,"6,131,657",,"139,918",,"5,952,212",,"39,527",342,"118,045","2,694","35,304,331","679,671","51,943,302",South America,8,371,1,,,761
19,Indonesia,"6,065,644","+1,220","156,679",+6,"5,901,639",+556,"7,326","2,771","21,727",561,"99,937,274","357,969","279,178,840",Asia,46,"1,782",3,4,0.02,26
20,Poland,"6,010,919",+48,"116,390",,"5,335,589",+3,"558,940",408,"159,164","3,082","36,428,456","964,594","37,765,584",Europe,6,324,1,1,,"14,800"
21,Mexico,"5,852,596","+9,406","325,340",+69,"5,102,915","+3,060","424,341","4,798","44,479","2,473","16,234,564","123,380","131,581,368",North America,22,404,8,71,0.5,"3,225"
22,Ukraine,"5,014,929",,"108,605",,N/A,N/A,N/A,177,"116,032","2,513","19,521,252","451,669","43,220,274",Europe,9,398,2,,,"19,627"
23,Portugal,"5,005,783",,"23,746",,"4,394,940","+32,765","587,097",61,"493,735","2,342","42,825,431","4,224,000","10,138,596",Europe,2,427,0,,,"57,907"
24,DPRK,"4,581,420","+23,160",73,,"4,540,390","+28,440","40,957",,"176,211",3,,,"25,999,693",Asia,6,"356,160",,891,,"1,575"
25,Malaysia,"4,536,795","+2,130","35,731",+1,"4,475,438","+1,080","25,626",35,"136,746","1,077","60,522,048","1,824,228","33,176,806",Asia,7,929,1,64,0.03,772
26,Thailand,"4,494,880","+1,967","30,425",+19,"4,443,428","+2,123","21,027","1,496","64,082",434,"17,270,775","246,224","70,142,391",Asia,16,"2,305",4,28,0.3,300
27,Austria,"4,317,466","+4,941","18,721",+1,"4,244,211","+3,127","54,534",36,"474,089","2,056","189,249,374","20,780,946","9,106,870",Europe,2,486,0,543,0.1,"5,988"
28,Israel,"4,220,532","+10,960","10,882",,"4,160,530",,"49,120",150,"452,555","1,167","41,373,364","4,436,346","9,326,000",Asia,2,857,0,"1,175",,"5,267"
29,Belgium,"4,187,940",,"31,856",,"4,100,226","+4,938","55,858",65,"358,304","2,725","34,276,446","2,932,559","11,688,236",Europe,3,367,0,,,"4,779"
30,South Africa,"3,984,646",+971,"101,589",+5,"3,868,259","+2,019","14,798",192,"65,568","1,672","25,576,392","420,867","60,770,751",Africa,15,598,2,16,0.08,244
31,Czechia,"3,924,729",+370,"40,307",+2,"3,882,597",+490,"1,825",4,"365,165","3,750","55,481,065","5,162,076","10,747,821",Europe,3,267,0,34,0.2,170
32,Canada,"3,909,429",,"41,717",,"3,549,215",,"318,497",230,"101,837","1,087","62,248,644","1,621,516","38,389,172",North America,10,920,1,,,"8,297"
33,Chile,"3,870,747","+13,104","58,194",+23,"3,558,779","+5,101","253,774",161,"199,143","2,994","39,716,549","2,043,344","19,437,038",South America,5,334,0,674,1,"13,056"
34,Philippines,"3,695,068",+539,"60,467",+6,"3,630,772",+166,"3,829",428,"32,865",538,"30,521,226","271,462","112,432,771",Asia,30,"1,859",4,5,0.05,34
35,Switzerland,"3,684,270",,"13,975",,"3,629,275","+1,914","41,020",38,"419,699","1,592","21,211,193","2,416,302","8,778,371",Europe,2,628,0,,,"4,673"
36,Peru,"3,594,977",,"213,361",,"3,370,042",+788,"11,574",140,"106,141","6,299","31,105,901","918,394","33,869,889",South America,9,159,1,,,342
37,Greece,"3,532,260","+7,204","30,070",+13,"3,437,930",,"64,260",98,"342,156","2,913","84,022,891","8,138,954","10,323,549",Europe,3,343,0,698,1,"6,225"
38,Taiwan,"3,190,787","+55,261","4,868",+154,"1,810,953","+80,677","1,374,966",,"133,500",204,"20,023,728","837,776","23,901,048",Asia,7,"4,910",1,"2,312",6,"57,527"
39,Denmark,"2,996,713",+995,"6,421",,"2,979,887",+491,"10,405",8,"513,833","1,101","127,563,416","21,872,714","5,832,080",Europe,2,908,0,171,,"1,784"
40,Romania,"2,912,878",,"65,714",,"2,843,781",,"3,383",48,"153,415","3,461","23,326,374","1,228,551","18,986,895",Europe,7,289,1,,,178
41,Sweden,"2,512,853",,"19,042",,"2,486,731",,"7,080",7,"245,819","1,863","18,637,355","1,823,190","10,222,389",Europe,4,537,1,,,693
42,Iraq,"2,331,487",+339,"25,226",+1,"2,303,954",+177,"2,307",10,"55,529",601,"18,671,982","444,708","41,987,029",Asia,18,"1,664",2,8,0.02,55
43,Serbia,"2,021,926",+325,"16,106",+1,"2,001,084",+394,"4,736",10,"233,248","1,858","9,821,003","1,132,942","8,668,584",Europe,4,538,1,37,0.1,546
44,Bangladesh,"1,955,427",+433,"29,131",,"1,905,711",+93,"20,585","1,328","11,647",174,"14,214,805","84,664","167,897,465",Asia,86,"5,764",12,3,,123
45,Hungary,"1,923,122",,"46,594",,"1,862,334",,"14,194",7,"200,067","4,847","11,394,556","1,185,401","9,612,404",Europe,5,206,1,,,"1,477"
46,Slovakia,"1,791,987",+171,"20,126",+4,"1,769,895",+114,"1,966",10,"327,914","3,683","7,163,124","1,310,772","5,464,812",Europe,3,272,1,31,0.7,360
47,Jordan,"1,697,271",,"14,068",,"1,682,962",,241,124,"163,181","1,353","16,834,239","1,618,493","10,401,182",Asia,6,739,1,,,23
48,Georgia,"1,658,755",,"16,838",,"1,637,293",,"4,624",,"417,381","4,237","16,920,079","4,257,482","3,974,199",Asia,2,236,0,,,"1,164"
49,Ireland,"1,578,284",,"7,409",,"1,548,840",+845,"22,035",28,"312,802","1,468","12,315,498","2,440,824","5,045,631",Europe,3,681,0,,,"4,367"
50,Pakistan,"1,531,673",+98,"30,383",+1,"1,498,217",+68,"3,073",61,"6,680",133,"28,807,107","125,643","229,277,892",Asia,150,"7,546",8,0.4,,13
51,Norway,"1,439,408",+595,"3,250",,"1,430,736",+345,"5,422",20,"261,514",590,"11,002,430","1,998,943","5,504,124",Europe,4,"1,694",1,108,,985
52,Singapore,"1,360,780","+4,979","1,402",+1,"1,276,816","+4,975","82,562",4,"229,076",236,"23,877,882","4,019,640","5,940,303",Asia,4,"4,237",0,838,0.2,"13,899"
53,Kazakhstan,"1,305,917",+17,"13,663",,"1,292,140",+8,114,24,"67,960",711,"11,575,012","602,368","19,215,846",Asia,15,"1,406",2,0.9,,6
54,New Zealand,"1,265,455","+5,014","1,315",+7,"1,226,878","+6,453","37,262",,"252,985",263,"71,423,774","14,278,758","5,002,100",Australia/Oceania,4,"3,804",0,"1,002",1,"7,449"
55,Hong Kong,"1,224,132","+1,145","9,393",+1,"1,198,273",+294,"16,466",5,"160,734","1,233","50,415,048","6,619,707","7,615,903",Asia,6,811,0,150,0.1,"2,162"
56,Morocco,"1,182,776","+1,734","16,085",,"1,157,230",+833,"9,461",293,"31,319",426,"11,779,584","311,910","37,765,968",Africa,32,"2,348",3,46,,251
57,Bulgaria,"1,167,914",+208,"37,223",+4,"1,068,921","+1,120","61,770",26,"170,592","5,437","10,065,345","1,470,203","6,846,229",Europe,6,184,1,30,0.6,"9,022"
58,Croatia,"1,141,115",+68,"16,024",+2,"1,123,030",+337,"2,061",6,"281,354","3,951","4,912,741","1,211,290","4,055,791",Europe,4,253,1,17,0.5,508
59,Finland,"1,125,342",,"4,771",,N/A,N/A,N/A,21,"202,489",858,"11,012,702","1,981,576","5,557,547",Europe,5,"1,165",1,,,"193,353"
60,Cuba,"1,105,707",+26,"8,529",,"1,097,022",+17,156,23,"97,737",754,"13,852,049","1,224,425","11,313,102",North America,10,"1,326",1,2,,14
61,Lebanon,"1,102,774",+442,"10,448",+1,"1,087,587",,"4,739",186,"162,995","1,544","4,795,578","708,807","6,765,706",Asia,6,648,1,65,0.1,700
62,Lithuania,"1,064,919",+166,"9,158",,"1,037,813",+87,"17,948",5,"402,147","3,458","9,996,635","3,775,042","2,648,086",Europe,2,289,0,63,,"6,778"
63,Tunisia,"1,044,426",,"28,655",,N/A,N/A,N/A,29,"86,599","2,376","4,647,813","385,377","12,060,417",Africa,12,421,3,,,-910.83
64,Slovenia,"1,030,354",+463,"6,646",+1,"1,019,275",+256,"4,433",7,"495,482","3,196","2,676,139","1,286,916","2,079,497",Europe,2,313,1,223,0.5,"2,132"
65,Belarus,"982,867",,"6,978",,N/A,N/A,N/A,,"104,081",739,"13,220,483","1,399,993","9,443,247",Europe,10,"1,353",1,,,"5,014"
66,Nepal,"979,333",+24,"11,952",,"967,277",+15,104,,"32,470",396,"5,738,257","190,252","30,161,394",Asia,31,"2,524",5,0.8,,3
67,Uruguay,"943,877",,"7,290",,"928,373",,"8,214",18,"269,890","2,084","6,114,822","1,748,458","3,497,266",South America,4,480,1,,,"2,349"
68,Mongolia,"926,282",,"2,179",,N/A,N/A,N/A,192,"273,926",644,"4,030,048","1,191,790","3,381,509",Asia,4,"1,552",1,,,"180,643"
69,UAE,"924,434","+1,433","2,306",,"905,176","+1,486","16,952",,"91,311",228,"166,525,927","16,448,550","10,124,049",Asia,11,"4,390",0,142,,"1,674"
70,Bolivia,"914,252",+378,"21,951",,"877,453",+440,"14,848",220,"76,287","1,832","2,705,422","225,746","11,984,349",South America,13,546,4,32,,"1,239"
71,Costa Rica,"904,934",,"8,525",,"860,711",,"35,698",52,"174,527","1,644","4,659,757","898,687","5,185,070",North America,6,608,1,,,"6,885"
72,Panama,"900,333","+1,451","8,318",+2,"872,795","+3,459","19,220",16,"202,433","1,870","6,460,306","1,452,548","4,447,567",North America,5,535,1,326,0.4,"4,321"
73,Ecuador,"896,483","+1,425","35,693",+9,N/A,N/A,N/A,759,"49,347","1,965","2,470,170","135,971","18,166,864",South America,20,509,7,78,0.5,"22,949"
74,Guatemala,"878,401","+1,902","18,371",+20,"847,237",+568,"12,793",5,"47,319",990,"4,797,272","258,425","18,563,500",North America,21,"1,010",4,102,1,689
75,Latvia,"831,727",+206,"5,844",+2,"823,315",+145,"2,568",11,"450,690","3,167","7,298,352","3,954,773","1,845,454",Europe,2,316,0,112,1,"1,392"
76,Azerbaijan,"792,919",+16,"9,715",,"783,019",,185,,"76,849",942,"6,901,005","668,840","10,317,864",Asia,13,"1,062",1,2,,18
77,Saudi Arabia,"783,076",+945,"9,183",+3,"764,094",+899,"9,799",114,"21,829",256,"43,074,394","1,200,716","35,873,923",Asia,46,"3,907",1,26,0.08,273
78,Sri Lanka,"663,984",+9,"16,520",+1,"646,990",,474,,"30,756",765,"6,486,117","300,439","21,588,784",Asia,33,"1,307",3,0.4,0.05,22
79,Paraguay,"653,428","+1,384","18,947",+15,"624,673",,"9,808",6,"89,464","2,594","2,646,163","362,297","7,303,843",South America,11,385,3,189,2,"1,343"
80,Kuwait,"638,327",+390,"2,555",,"632,230",+235,"3,542",19,"145,271",581,"8,166,589","1,858,554","4,394,056",Asia,7,"1,720",1,89,,806
81,Myanmar,"613,474",+7,"19,434",,"592,480",+8,"1,560",,"11,129",353,"8,307,045","150,700","55,122,962",Asia,90,"2,836",7,0.1,,28
82,Bahrain,"602,465","+1,143","1,491",,"591,206",+936,"9,768",4,"331,538",821,"9,935,013","5,467,258","1,817,184",Asia,3,"1,219",0,629,,"5,375"
83,Dominican Republic,"595,927",+963,"4,382",,"587,746",+740,"3,799",30,"53,878",396,"3,431,203","310,218","11,060,608",North America,19,"2,524",3,87,,343
84,Palestine,"582,890",,"5,356",,"577,303",,231,17,"109,294","1,004","3,078,533","577,234","5,333,248",Asia,9,996,2,,,43
85,Estonia,"578,494",,"2,586",,"521,120",,"54,788",1,"435,521","1,947","3,396,075","2,556,748","1,328,279",Europe,2,514,0,,,"41,247"
86,Venezuela,"524,588",,"5,724",,"517,608",,"1,256",230,"18,551",202,"3,359,014","118,783","28,278,457",South America,54,"4,940",8,,,44
87,Moldova,"519,234",,"11,554",,"504,142",,"3,538",49,"129,303","2,877","3,216,305","800,945","4,015,637",Europe,8,348,1,,,881
88,Egypt,"515,645",,"24,613",,"442,182",,"48,850",122,"4,860",232,"3,693,367","34,808","106,107,958",Africa,206,"4,311",29,,,460
89,Libya,"502,076",,"6,430",,"490,973",,"4,673",101,"71,176",912,"2,477,219","351,180","7,053,982",Africa,14,"1,097",3,,,662
90,Cyprus,"491,777",,"1,067",,"124,370",,"366,340",60,"401,600",871,"9,477,138","7,739,326","1,224,543",Asia,2,"1,148",0,,,"299,165"
91,Ethiopia,"482,888",+856,"7,522",+4,"457,483",+138,"17,883",41,"4,006",62,"5,008,949","41,558","120,530,446",Africa,250,"16,024",24,7,0.03,148
92,Honduras,"425,930",,"10,903",,"132,444",,"282,583",105,"41,706","1,068","1,391,178","136,222","10,212,604",North America,24,937,7,,,"27,670"
93,Armenia,"423,006",,"8,629",,"412,661",,"1,716",,"142,231","2,901","3,109,931","1,045,681","2,974,071",Asia,7,345,1,,,577
94,Réunion,"419,968",,799,,"417,167",,"2,002",10,"462,619",880,"1,603,660","1,766,525","907,805",Africa,2,"1,136",1,,,"2,205"
95,Oman,"389,758",,"4,260",,"384,669",,829,2,"72,709",795,"25,000,000","4,663,732","5,360,514",Asia,14,"1,258",0,,,155
