#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"102,338,674","+53,814","1,476,797",+137,"96,446,927","+76,055","4,414,950","8,066",,,,,,North America,,,,,,
,Asia,"157,293,609","+158,440","1,433,333",+234,"150,219,914","+153,041","5,640,362","10,753",,,,,,Asia,,,,,,
,South America,"58,043,041","+49,070","1,299,646",+68,"53,658,379","+41,402","3,085,016","10,557",,,,,,South America,,,,,,
,Europe,"196,950,593","+26,747","1,843,678",+185,"186,459,820","+161,091","8,647,095","6,173",,,,,,Europe,,,,,,
,Oceania,"8,955,992","+17,779","12,656",+19,"8,573,337",+98,"369,999",127,,,,,,Australia/Oceania,,,,,,
,Africa,"12,173,395","+1,710","255,112",+35,"11,381,649","+4,695","536,634",961,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"535,756,025","+307,560","6,321,237",+678,"506,740,732","+436,382","22,694,056","36,637","68,733",811.0,,,,All,,,,,,
1,USA,"86,624,483","+47,985","1,033,796",+97,"82,653,764","+69,233","2,936,923","2,701","258,782","3,088","1,034,447,556","3,090,307","334,739,370",North America,4,324,0,143,0.3,"8,774"
2,India,"43,184,997","+3,662","524,701",,"42,630,852",,"29,444",698,"30,712",373,"852,623,487","606,364","1,406,124,960",Asia,33,"2,680",2,3,,21
3,Brazil,"31,195,118","+41,353","667,106",+50,"30,101,368","+37,686","426,644","8,318","144,778","3,096","63,776,166","295,989","215,468,309",South America,7,323,3,192,0.2,"1,980"
4,France,"29,647,790","+6,184","148,464",,"29,084,845","+43,727","414,481","1,173","452,282","2,265","271,490,188","4,141,629","65,551,553",Europe,2,442,0,94,,"6,323"
5,Germany,"26,543,260","+2,408","139,748",,"25,624,100","+69,600","779,412",656,"314,868","1,658","122,332,384","1,451,161","84,299,671",Europe,3,603,1,29,,"9,246"
6,UK,"22,305,893",,"178,749",,"21,981,370","+10,674","145,774",188,"325,289","2,607","522,526,476","7,620,055","68,572,530",Europe,3,384,0,,,"2,126"
7,Russia,"18,355,200","+3,349","379,584",+64,"17,767,753","+3,492","207,863","2,300","125,673","2,599","273,400,000","1,871,899","146,054,915",Europe,8,385,1,23,0.4,"1,423"
8,S. Korea,"18,168,708","+5,022","24,279",+21,"17,865,591","+28,085","278,838",129,"353,793",473,"15,804,065","307,747","51,354,119",Asia,3,"2,115",3,98,0.4,"5,430"
9,Italy,"17,514,589","+8,512","167,019",+70,"16,716,222","+18,625","631,348",217,"290,502","2,770","221,939,797","3,681,161","60,290,700",Europe,3,361,0,141,1,"10,472"
10,Turkey,"15,072,747",,"98,965",,"14,971,256",,"2,526",975,"175,089","1,150","162,743,369","1,890,469","86,086,249",Asia,6,870,1,,,29
11,Spain,"12,403,245",,"106,797",,"11,832,351",,"464,097",339,"265,085","2,282","471,036,328","10,067,108","46,789,637",Europe,4,438,0,,,"9,919"
