#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"52,922,675","+109,772","1,073,090","+2,164","41,000,203","+94,092","10,849,382","29,046",,,,,,North America,,,,,,
,Asia,"75,550,050","+135,020","1,118,046","+2,097","71,898,265","+210,152","2,533,739","34,040",,,,,,Asia,,,,,,
,South America,"37,749,765","+20,718","1,153,568",+968,"35,761,199","+28,228","834,998","13,234",,,,,,South America,,,,,,
,Europe,"58,720,938","+130,668","1,219,775","+2,043","53,820,209","+129,752","3,680,954","11,979",,,,,,Europe,,,,,,
,Africa,"8,330,364","+7,534","210,139",+382,"7,624,769","+10,771","495,456","3,220",,,,,,Africa,,,,,,
,Oceania,"223,016","+2,421","2,857",+49,"167,851",,"52,308",400,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"233,497,529","+406,133","4,777,490","+7,703","210,273,202","+470,104","18,446,837","91,919","29,956",612.9,,,,All,,,,,,
1,USA,"44,034,615","+90,547","710,961","+1,683","33,464,694","+68,356","9,858,960","21,671","132,073","2,132","637,858,817","1,913,132","333,410,743",North America,8,469,1,272,5,"29,570"
2,India,"33,715,049","+21,901","447,781",+375,"32,978,557","+29,900","288,711","8,944","24,137",321,"565,730,031","405,011","1,396,827,844",Asia,41,"3,119",2,16,0.3,207
3,Brazil,"21,381,790","+15,395","595,520",+818,"20,383,243","+22,052","403,027","8,318","99,713","2,777","57,282,520","267,134","214,433,687",South America,10,360,4,72,4,"1,879"
4,UK,"7,736,235","+34,526","136,375",+167,"6,255,350","+36,239","1,344,510",831,"113,221","1,996","301,307,653","4,409,694","68,328,470",Europe,9,501,0,505,2,"19,677"
5,Russia,"7,464,708","+21,559","205,531",+852,"6,635,485","+17,368","623,692","2,300","51,124","1,408","190,500,000","1,304,686","146,012,147",Europe,20,710,1,148,6,"4,272"
6,Turkey,"7,095,580","+28,892","63,611",+239,"6,552,771","+30,336","479,198",633,"83,024",744,"85,596,459","1,001,547","85,464,220",Asia,12,"1,344",1,338,3,"5,607"
7,France,"7,002,393","+6,765","116,615",+60,"6,750,301","+12,736","135,477","1,609","106,984","1,782","139,307,228","2,128,362","65,452,786",Europe,9,561,0,103,0.9,"2,070"
8,Iran,"5,559,691","+11,701","119,888",+239,"4,988,109","+22,011","451,694","6,124","65,159","1,405","31,868,828","373,498","85,325,399",Asia,15,712,3,137,3,"5,294"
9,Argentina,"5,253,765","+1,825","115,038",+84,"5,115,084","+1,481","23,643","1,184","114,937","2,517","24,252,818","530,579","45,710,072",South America,9,397,2,40,2,517
10,Colombia,"4,954,376","+1,686","126,219",+41,"4,795,975","+2,588","32,182",542,"96,098","2,448","25,449,549","493,636","51,555,296",South America,10,408,2,33,0.8,624
11,Spain,"4,953,930","+2,290","86,358",+60,"4,745,511","+9,489","122,061",771,"105,905","1,846","64,557,887","1,380,113","46,777,260",Europe,9,542,1,49,1,"2,609"
12,Italy,"4,665,049","+2,985","130,807",+65,"4,435,370","+5,105","98,872",459,"77,298","2,167","91,861,354","1,522,107","60,351,431",Europe,13,461,1,49,1,"1,638"
13,Germany,"4,218,482","+7,411","94,121",+86,"3,978,200","+11,500","146,161","1,435","50,151","1,119","73,348,901","871,993","84,116,426",Europe,20,894,1,88,1,"1,738"
14,Indonesia,"4,211,460","+2,057","141,709",+124,"4,031,099","+3,551","38,652",,"15,198",511,"38,587,786","139,251","277,109,628",Asia,66,"1,955",7,7,0.4,139
15,Mexico,"3,635,807","+3,007","275,676",+230,"2,991,723","+7,262","368,408","4,798","27,837","2,111","10,568,982","80,919","130,612,273",North America,36,474,12,23,2,"2,821"
16,Poland,"2,904,631",+975,"75,601",+29,"2,662,115",+107,"166,915",168,"76,852","2,000","20,814,579","550,721","37,795,143",Europe,13,500,2,26,0.8,"4,416"
17,South Africa,"2,898,888","+1,367","87,417",+201,"2,765,700","+2,888","45,771",546,"48,126","1,451","17,603,913","292,251","60,235,506",Africa,21,689,3,23,3,760
